CustomerID,Recency,EngagementDays,Frequency,Monetary,UniqueProducts,TotalQuantity,Country,AvgBasketSize,AvgSpendPerTxn,ChurnLabel
13989,65,174,2,1266.08,33,1313,United Kingdom,656.5,633.04,1
13990,212,1,1,311.3,16,190,United Kingdom,190.0,311.3,1
13991,11,132,6,852.88,58,995,United Kingdom,165.83333333333334,142.14666666666668,0
13992,29,1,1,76.8,5,64,United Kingdom,64.0,76.8,0
13993,42,288,9,3466.36,66,900,United Kingdom,100.0,385.1511111111111,1
13994,3,145,6,2274.14,122,932,United Kingdom,155.33333333333334,379.0233333333333,0
13995,14,231,5,1393.69,55,879,United Kingdom,175.8,278.738,0
13999,9,352,12,3901.81,102,2243,United Kingdom,186.91666666666666,325.1508333333333,0
14000,210,1,1,635.66,15,710,United Kingdom,710.0,635.66,1
14001,45,328,3,2043.0800000000002,34,962,United Kingdom,320.6666666666667,681.0266666666668,1
14002,133,23,2,529.73,47,877,United Kingdom,438.5,264.865,1
14004,42,246,7,4582.64,102,2668,United Kingdom,381.14285714285717,654.6628571428572,1
14005,9,207,5,2874.72,53,2478,United Kingdom,495.6,574.944,0
14006,115,197,3,962.19,22,641,United Kingdom,213.66666666666666,320.73,1
14009,197,8,2,695.61,42,365,United Kingdom,182.5,347.805,1
14012,277,1,1,328.8,11,160,United Kingdom,160.0,328.8,1
14013,109,166,3,473.02,30,462,United Kingdom,154.0,157.67333333333332,1
14014,76,1,1,505.18,39,1076,United Kingdom,1076.0,505.18,1
14015,52,1,1,917.34,20,378,United Kingdom,378.0,917.34,1
14016,161,196,4,4341.21,154,2125,EIRE,531.25,1085.3025,1
14019,46,92,3,1421.61,37,1037,United Kingdom,345.6666666666667,473.86999999999995,1
14020,16,72,2,642.8,37,441,United Kingdom,220.5,321.4,0
14021,154,102,3,631.9,22,192,United Kingdom,64.0,210.63333333333333,1
14022,224,1,1,440.0,28,487,United Kingdom,487.0,440.0,1
14023,6,243,2,584.07,30,345,United Kingdom,172.5,292.035,0
14024,121,3,2,327.7,16,150,United Kingdom,75.0,163.85,1
14027,60,1,1,104.82,6,62,United Kingdom,62.0,104.82,1
14029,62,81,2,467.66,15,198,United Kingdom,99.0,233.83,1
14030,17,349,8,2358.84,210,1478,United Kingdom,184.75,294.855,0
14031,6,366,19,17286.86,119,5788,United Kingdom,304.63157894736844,909.8347368421053,0
14032,1,365,11,2975.59,53,2032,United Kingdom,184.72727272727272,270.5081818181818,0
14034,21,136,3,648.89,82,420,United Kingdom,140.0,216.29666666666665,0
14035,28,269,5,1428.02,41,739,United Kingdom,147.8,285.604,0
14036,284,1,1,626.65,38,268,United Kingdom,268.0,626.65,1
14037,175,189,2,147.20000000000002,27,46,United Kingdom,23.0,73.60000000000001,1
14038,77,129,3,1560.38,64,965,United Kingdom,321.6666666666667,520.1266666666667,1
14039,32,1,1,152.2,6,92,United Kingdom,92.0,152.2,1
14040,40,291,12,3560.32,146,1544,United Kingdom,128.66666666666666,296.6933333333333,1
14041,265,1,1,141.41,21,94,United Kingdom,94.0,141.41,1
14044,26,284,4,646.42,165,304,United Kingdom,76.0,161.605,0
14045,108,265,4,1659.75,4,535,United Kingdom,133.75,414.9375,1
14046,283,1,1,154.99,14,460,United Kingdom,460.0,154.99,1
14047,8,365,5,1308.6100000000001,22,381,United Kingdom,76.2,261.72200000000004,0
14048,304,1,1,409.93,83,288,United Kingdom,288.0,409.93,1
14049,16,302,4,5578.72,348,3808,United Kingdom,952.0,1394.68,0
14050,31,75,2,746.36,49,689,United Kingdom,344.5,373.18,1
14051,0,366,23,15610.390000000001,52,3756,United Kingdom,163.30434782608697,678.7126086956522,0
14052,19,1,1,225.36,56,89,United Kingdom,89.0,225.36,0
14053,123,36,2,260.25,2,215,United Kingdom,107.5,130.125,1
14054,64,1,1,92.46,6,62,United Kingdom,62.0,92.46,1
14055,105,1,1,725.6400000000001,10,216,United Kingdom,216.0,725.6400000000001,1
14056,0,283,23,8152.71,320,4252,United Kingdom,184.8695652173913,354.46565217391304,0
14057,23,337,17,6211.66,179,4873,United Kingdom,286.6470588235294,365.39176470588234,0
14059,266,1,1,183.6,8,128,United Kingdom,128.0,183.6,1
14060,4,369,19,6140.42,86,5386,United Kingdom,283.4736842105263,323.18,0
14062,9,355,12,10464.85,60,5593,United Kingdom,466.0833333333333,872.0708333333333,0
14064,28,246,5,1334.34,59,1772,United Kingdom,354.4,266.868,0
14066,266,1,1,152.55,7,45,United Kingdom,45.0,152.55,1
14067,63,33,2,374.7,51,361,United Kingdom,180.5,187.35,1
14068,319,1,1,265.85,22,73,United Kingdom,73.0,265.85,1
14071,3,262,8,1437.57,271,994,United Kingdom,124.25,179.69625,0
14073,31,1,1,151.04,13,130,United Kingdom,130.0,151.04,1
14075,4,257,3,942.26,33,754,United Kingdom,251.33333333333334,314.08666666666664,0
14076,128,1,1,118.67,43,79,United Kingdom,79.0,118.67,1
14077,40,234,5,499.41999999999996,33,268,United Kingdom,53.6,99.88399999999999,1
14078,101,272,6,1049.37,46,310,United Kingdom,51.666666666666664,174.89499999999998,1
14079,124,1,1,375.1,12,301,United Kingdom,301.0,375.1,1
14080,32,1,1,45.599999999999994,4,48,United Kingdom,48.0,45.599999999999994,1
14081,301,68,2,921.62,126,592,United Kingdom,296.0,460.81,1
14082,364,1,1,182.25,28,110,United Kingdom,110.0,182.25,1
14083,3,368,9,1002.9,162,705,United Kingdom,78.33333333333333,111.43333333333334,0
14085,1,367,18,4421.29,272,3177,United Kingdom,176.5,245.62722222222223,0
14087,2,1,1,191.47,61,250,United Kingdom,250.0,191.47,0
14088,9,313,13,50491.81,379,12665,United Kingdom,974.2307692307693,3883.9853846153846,0
14089,56,1,1,158.75,13,133,United Kingdom,133.0,158.75,1
14090,324,1,1,76.32000000000001,1,72,United Kingdom,72.0,76.32000000000001,1
14092,7,351,14,4076.91,117,2066,United Kingdom,147.57142857142858,291.2078571428571,0
14093,11,1,1,433.86,95,391,United Kingdom,391.0,433.86,0
14096,3,98,17,65164.79,1119,16352,United Kingdom,961.8823529411765,3833.2229411764706,0
14098,36,1,1,147.35,21,104,United Kingdom,104.0,147.35,1
14099,15,339,11,3104.17,167,2179,United Kingdom,198.0909090909091,282.1972727272727,0
14100,137,1,1,191.95000000000002,24,63,United Kingdom,63.0,191.95000000000002,1
14101,73,253,6,5976.79,15,6942,United Kingdom,1157.0,996.1316666666667,1
14102,4,40,5,1105.8799999999999,35,769,United Kingdom,153.8,221.176,0
14104,154,12,2,216.20999999999998,21,72,United Kingdom,36.0,108.10499999999999,1
14105,238,1,1,1266.23,74,800,United Kingdom,800.0,1266.23,1
14107,51,313,7,2703.23,61,1793,United Kingdom,256.14285714285717,386.17571428571426,1
14108,30,71,2,597.91,33,381,United Kingdom,190.5,298.955,1
14109,72,1,1,144.2,9,88,United Kingdom,88.0,144.2,1
14110,3,264,12,5683.15,94,2445,United Kingdom,203.75,473.5958333333333,0
14111,13,228,4,692.85,10,458,United Kingdom,114.5,173.2125,0
14112,22,254,7,2915.15,117,1651,United Kingdom,235.85714285714286,416.45,0
14113,3,352,4,1840.42,26,745,United Kingdom,186.25,460.105,0
14114,273,57,2,386.53,15,101,United Kingdom,50.5,193.265,1
14116,19,102,5,1382.74,61,707,United Kingdom,141.4,276.548,0
14117,143,1,1,90.0,3,72,United Kingdom,72.0,90.0,1
14121,3,57,4,2780.15,148,2082,United Kingdom,520.5,695.0375,0
14124,83,1,1,419.58000000000004,4,1618,United Kingdom,1618.0,419.58000000000004,1
14125,10,68,3,2720.63,159,1628,United Kingdom,542.6666666666666,906.8766666666667,0
14126,7,3,3,706.1300000000001,14,508,United Kingdom,169.33333333333334,235.3766666666667,0
14127,122,188,3,709.71,39,321,United Kingdom,107.0,236.57000000000002,1
14128,60,196,2,637.5,40,564,United Kingdom,282.0,318.75,1
14129,1,260,5,1123.8600000000001,31,592,United Kingdom,118.4,224.77200000000002,0
14130,318,1,1,480.91,66,257,United Kingdom,257.0,480.91,1
14132,1,182,11,3586.0299999999997,100,3368,United Kingdom,306.1818181818182,326.00272727272727,0
14133,129,187,3,605.64,25,348,United Kingdom,116.0,201.88,1
14135,1,372,15,4690.31,95,3850,United Kingdom,256.6666666666667,312.68733333333336,0
14138,1,63,2,965.8800000000001,40,600,United Kingdom,300.0,482.94000000000005,0
14139,45,1,1,415.82,26,510,United Kingdom,510.0,415.82,1
14140,3,28,2,935.05,60,811,United Kingdom,405.5,467.525,0
14141,2,103,4,915.13,27,355,United Kingdom,88.75,228.7825,0
14142,372,1,1,311.81,22,313,United Kingdom,313.0,311.81,1
14143,133,1,1,115.8,7,30,United Kingdom,30.0,115.8,1
14145,46,171,4,3742.2,6,756,United Kingdom,189.0,935.55,1
14146,8,349,5,4191.0,183,2437,United Kingdom,487.4,838.2,0
14147,77,208,2,483.4,4,108,United Kingdom,54.0,241.7,1
14148,233,1,1,157.2,3,16,United Kingdom,16.0,157.2,1
14149,220,1,1,446.62,28,218,United Kingdom,218.0,446.62,1
14150,35,325,2,658.64,23,496,United Kingdom,248.0,329.32,1
14152,74,159,2,621.29,47,711,United Kingdom,355.5,310.645,1
14154,238,1,2,1345.62,52,465,United Kingdom,232.5,672.81,1
14155,265,1,1,118.75,6,25,United Kingdom,25.0,118.75,1
14156,9,362,55,117210.08,714,57768,EIRE,1050.3272727272727,2131.0923636363636,0
14157,19,266,2,424.89000000000004,45,271,United Kingdom,135.5,212.44500000000002,0
14158,39,1,1,507.66,41,781,United Kingdom,781.0,507.66,1
14159,19,344,11,4630.35,501,4348,United Kingdom,395.27272727272725,420.94090909090914,0
14161,215,154,3,1097.6200000000001,87,450,United Kingdom,150.0,365.8733333333334,1
14162,173,119,2,289.36,25,142,United Kingdom,71.0,144.68,1
14163,86,152,4,2445.91,36,893,United Kingdom,223.25,611.4775,1
14164,70,11,2,1631.77,28,1033,United Kingdom,516.5,815.885,1
14165,275,1,1,120.44,23,53,United Kingdom,53.0,120.44,1
14167,38,292,4,562.59,27,147,United Kingdom,36.75,140.6475,1
14171,97,1,1,363.79,57,167,United Kingdom,167.0,363.79,1
14173,10,209,4,450.84,28,150,United Kingdom,37.5,112.71,0
14174,32,1,1,134.46,26,94,United Kingdom,94.0,134.46,1
14175,59,270,3,3222.3,139,1515,United Kingdom,505.0,1074.1000000000001,1
14176,296,71,4,576.9000000000001,28,209,United Kingdom,52.25,144.22500000000002,1
14177,85,94,4,549.46,37,204,United Kingdom,51.0,137.365,1
14178,8,174,7,1600.26,191,1494,United Kingdom,213.42857142857142,228.60857142857142,0
14179,40,12,2,701.57,135,319,United Kingdom,159.5,350.785,1
14180,10,362,25,4748.52,112,719,United Kingdom,28.76,189.94080000000002,0
14184,66,1,1,452.89,24,127,United Kingdom,127.0,452.89,1
14185,330,1,1,197.65,3,6,United Kingdom,6.0,197.65,1
14188,30,280,6,2054.36,34,1162,United Kingdom,193.66666666666666,342.3933333333334,1
14189,1,367,15,4654.08,176,3937,United Kingdom,262.46666666666664,310.272,0
14191,1,219,13,4684.76,145,3662,United Kingdom,281.6923076923077,360.36615384615385,0
14193,67,202,2,853.39,35,445,United Kingdom,222.5,426.695,1
14194,4,304,21,11349.52,269,5840,United Kingdom,278.0952380952381,540.4533333333334,0
14195,201,51,2,1012.0,7,760,United Kingdom,380.0,506.0,1
14196,106,1,1,335.52,6,142,United Kingdom,142.0,335.52,1
14198,17,222,4,701.4,35,290,United Kingdom,72.5,175.35,0
14199,217,1,1,185.39999999999998,2,28,United Kingdom,28.0,185.39999999999998,1
14201,59,300,7,747.44,32,590,United Kingdom,84.28571428571429,106.77714285714286,1
14204,1,1,1,150.61,36,72,United Kingdom,72.0,150.61,0
14205,16,248,2,466.7,23,204,United Kingdom,102.0,233.35,0
14206,238,1,1,328.15999999999997,20,276,United Kingdom,276.0,328.15999999999997,1
14208,94,1,1,151.74,10,114,United Kingdom,114.0,151.74,1
14209,10,322,6,2073.43,55,691,United Kingdom,115.16666666666667,345.57166666666666,0
14210,105,266,6,1905.8400000000001,66,760,United Kingdom,126.66666666666667,317.64000000000004,1
14211,52,242,9,2241.1,87,1242,United Kingdom,138.0,249.0111111111111,1
14212,89,1,1,1070.48,9,1152,United Kingdom,1152.0,1070.48,1
14214,30,247,5,1004.38,64,751,United Kingdom,150.2,200.876,1
14215,11,357,6,1789.72,98,1358,United Kingdom,226.33333333333334,298.2866666666667,0
14216,2,35,4,1839.3,47,594,United Kingdom,148.5,459.825,0
14217,1,365,17,2004.98,78,689,United Kingdom,40.529411764705884,117.94,0
14218,42,1,1,169.48000000000002,12,160,United Kingdom,160.0,169.48000000000002,1
14219,3,1,1,89.94,7,78,United Kingdom,78.0,89.94,0
14220,246,111,2,632.4,21,272,United Kingdom,136.0,316.2,1
14221,41,297,9,3432.8,123,2191,United Kingdom,243.44444444444446,381.4222222222222,1
14222,176,1,1,683.17,41,607,United Kingdom,607.0,683.17,1
14223,91,172,3,991.13,50,585,United Kingdom,195.0,330.37666666666667,1
14224,109,210,4,1009.73,105,483,United Kingdom,120.75,252.4325,1
14226,28,241,5,2214.79,64,1296,United Kingdom,259.2,442.95799999999997,0
14227,25,259,10,3350.96,117,1820,United Kingdom,182.0,335.096,0
14229,51,282,3,1547.2,29,610,United Kingdom,203.33333333333334,515.7333333333333,1
14231,183,105,3,925.71,47,409,United Kingdom,136.33333333333334,308.57,1
14232,42,222,5,2048.07,81,1941,United Kingdom,388.2,409.61400000000003,1
14233,48,269,4,1462.72,30,680,United Kingdom,170.0,365.68,1
14234,21,36,4,754.12,122,951,United Kingdom,237.75,188.53,0
14235,74,186,5,3144.86,65,1959,United Kingdom,391.8,628.972,1
14236,80,292,2,490.86,15,310,United Kingdom,155.0,245.43,1
14237,372,1,1,161.0,9,38,United Kingdom,38.0,161.0,1
14238,325,1,1,146.85,8,111,United Kingdom,111.0,146.85,1
14239,42,273,11,2380.85,83,993,United Kingdom,90.27272727272727,216.4409090909091,1
14240,29,196,2,890.34,37,418,United Kingdom,209.0,445.17,0
14241,183,1,1,213.70000000000002,10,146,United Kingdom,146.0,213.70000000000002,1
14242,234,92,2,280.55,13,123,United Kingdom,61.5,140.275,1
14243,8,358,10,2588.77,99,1221,United Kingdom,122.1,258.877,0
14245,219,44,2,1693.45,107,976,United Kingdom,488.0,846.725,1
14246,110,136,3,1474.06,57,804,United Kingdom,268.0,491.3533333333333,1
14247,277,1,1,136.76999999999998,19,47,United Kingdom,47.0,136.76999999999998,1
14248,317,1,1,302.58,8,102,United Kingdom,102.0,302.58,1
14250,6,83,3,1904.05,94,1200,United Kingdom,400.0,634.6833333333333,0
14251,1,56,5,2879.7000000000003,37,1674,United Kingdom,334.8,575.94,0
14256,259,105,2,969.0600000000001,51,414,United Kingdom,207.0,484.53000000000003,1
14257,63,255,5,3099.7200000000003,88,1682,United Kingdom,336.4,619.9440000000001,1
14258,8,329,9,12669.98,58,7100,United Kingdom,788.8888888888889,1407.7755555555555,0
14259,141,1,1,120.0,5,68,United Kingdom,68.0,120.0,1
14261,50,28,2,1163.45,52,406,United Kingdom,203.0,581.725,1
14262,7,233,8,2618.23,87,1645,United Kingdom,205.625,327.27875,0
14264,154,91,2,333.97,15,70,United Kingdom,35.0,166.985,1
14265,108,40,2,530.18,31,330,Unspecified,165.0,265.09,1
14267,162,98,3,1516.24,25,530,United Kingdom,176.66666666666666,505.41333333333336,1
14270,331,1,1,492.65000000000003,29,197,United Kingdom,197.0,492.65000000000003,1
14271,225,1,1,112.32,10,88,United Kingdom,88.0,112.32,1
14272,73,181,2,437.96,33,599,United Kingdom,299.5,218.98,1
14273,50,191,4,559.97,22,264,United Kingdom,66.0,139.9925,1
14276,98,192,3,1119.74,52,744,United Kingdom,248.0,373.24666666666667,1
14277,14,198,3,4188.0,195,1976,France,658.6666666666666,1396.0,0
14280,196,1,1,134.04,8,52,United Kingdom,52.0,134.04,1
14282,2,365,15,3701.44,70,2656,United Kingdom,177.06666666666666,246.76266666666666,0
14284,30,56,2,595.25,24,161,United Kingdom,80.5,297.625,1
14285,20,156,4,1910.01,18,541,United Kingdom,135.25,477.5025,0
14286,23,220,3,4628.75,220,4338,United Kingdom,1446.0,1542.9166666666667,0
14287,7,191,3,176.63,9,261,United Kingdom,87.0,58.876666666666665,0
14288,212,1,1,426.6,16,188,United Kingdom,188.0,426.6,1
14289,8,281,6,911.26,33,292,United Kingdom,48.666666666666664,151.87666666666667,0
14290,10,351,5,2314.65,89,915,United Kingdom,183.0,462.93,0
14291,1,274,11,3883.25,145,2749,United Kingdom,249.9090909090909,353.02272727272725,0
14292,7,276,9,4871.93,64,1663,United Kingdom,184.77777777777777,541.3255555555556,0
14293,2,366,4,1046.56,51,709,United Kingdom,177.25,261.64,0
14295,39,1,1,166.20000000000002,5,84,United Kingdom,84.0,166.20000000000002,1
14297,17,258,4,1305.33,48,865,United Kingdom,216.25,326.3325,0
14298,7,353,44,51527.3,884,58343,United Kingdom,1325.9772727272727,1171.075,0
14299,7,358,9,3965.62,94,2149,United Kingdom,238.77777777777777,440.6244444444444,0
14300,18,1,1,43.2,3,32,United Kingdom,32.0,43.2,0
14301,116,1,1,640.14,13,606,United Kingdom,606.0,640.14,1
14304,222,1,1,383.45,17,139,United Kingdom,139.0,383.45,1
14305,70,65,3,1858.96,96,1089,United Kingdom,363.0,619.6533333333333,1
14306,50,35,2,2093.32,33,1075,United Kingdom,537.5,1046.66,1
14307,88,285,6,2995.72,150,2058,United Kingdom,343.0,499.28666666666663,1
14309,7,351,9,2352.53,74,1633,United Kingdom,181.44444444444446,261.39222222222224,0
14311,242,1,1,310.26,20,146,United Kingdom,146.0,310.26,1
14312,46,291,6,1611.59,74,1012,United Kingdom,168.66666666666666,268.5983333333333,1
14314,106,1,1,120.0,8,296,United Kingdom,296.0,120.0,1
14315,44,222,6,2481.13,64,1021,United Kingdom,170.16666666666666,413.5216666666667,1
14317,64,1,1,508.58000000000004,24,255,United Kingdom,255.0,508.58000000000004,1
14320,206,127,2,477.79,29,325,United Kingdom,162.5,238.895,1
14321,10,323,5,1530.75,111,2406,United Kingdom,481.2,306.15,0
14323,114,124,2,605.0600000000001,32,350,United Kingdom,175.0,302.53000000000003,1
14326,241,1,1,183.85,8,103,United Kingdom,103.0,183.85,1
14327,162,1,1,311.65,12,139,United Kingdom,139.0,311.65,1
14329,16,313,7,4975.24,218,3087,United Kingdom,441.0,710.7485714285714,0
14331,123,11,2,462.65999999999997,27,252,United Kingdom,126.0,231.32999999999998,1
14332,22,126,3,840.21,22,463,United Kingdom,154.33333333333334,280.07,0
14333,67,1,1,415.2,15,58,United Kingdom,58.0,415.2,1
14334,16,342,8,2552.21,98,1731,United Kingdom,216.375,319.02625,0
14335,15,81,2,454.86,55,375,Germany,187.5,227.43,0
14336,16,260,4,1614.91,77,1759,United Kingdom,439.75,403.7275,0
14338,160,36,2,588.22,30,335,United Kingdom,167.5,294.11,1
14339,242,1,1,309.52,14,168,United Kingdom,168.0,309.52,1
14340,218,1,1,134.7,6,58,United Kingdom,58.0,134.7,1
14341,44,274,8,2166.98,109,1397,United Kingdom,174.625,270.8725,1
14342,20,189,4,668.5600000000001,18,347,United Kingdom,86.75,167.14000000000001,0
14344,126,242,8,889.9300000000001,56,477,United Kingdom,59.625,111.24125000000001,1
14345,38,1,1,108.97999999999999,6,50,United Kingdom,50.0,108.97999999999999,1
14346,120,177,2,1021.58,55,605,United Kingdom,302.5,510.79,1
14348,259,1,1,409.57,18,183,United Kingdom,183.0,409.57,1
14349,9,1,1,133.5,31,86,United Kingdom,86.0,133.5,0
14350,273,1,1,282.93,18,183,United Kingdom,183.0,282.93,1
14351,164,1,1,51.0,1,12,United Kingdom,12.0,51.0,1
14352,156,117,4,1078.96,44,538,United Kingdom,134.5,269.74,1
14353,214,1,1,90.6,6,64,United Kingdom,64.0,90.6,1
14354,5,25,2,163.62,9,210,United Kingdom,105.0,81.81,0
14355,365,1,1,174.4,11,92,United Kingdom,92.0,174.4,1
14356,79,2,2,701.23,33,277,United Kingdom,138.5,350.615,1
14357,42,1,1,225.12,39,147,United Kingdom,147.0,225.12,1
14359,18,69,3,912.18,44,371,United Kingdom,123.66666666666667,304.06,0
14360,31,63,4,2118.03,104,1139,United Kingdom,284.75,529.5075,1
14362,21,1,1,151.5,37,96,United Kingdom,96.0,151.5,0
14364,108,103,8,3717.35,61,1967,United Kingdom,245.875,464.66875,1
14367,7,268,16,9227.82,270,4426,United Kingdom,276.625,576.73875,0
14368,319,1,1,155.0,8,36,United Kingdom,36.0,155.0,1
14371,294,1,1,100.5,4,34,United Kingdom,34.0,100.5,1
14373,357,1,1,76.55,4,17,United Kingdom,17.0,76.55,1
14375,184,1,1,235.56,57,184,United Kingdom,184.0,235.56,1
14377,190,71,2,617.05,11,219,United Kingdom,109.5,308.525,1
14379,43,252,2,348.1,39,292,United Kingdom,146.0,174.05,1
14381,51,1,1,202.68,56,146,United Kingdom,146.0,202.68,1
14382,25,1,1,615.49,121,1231,United Kingdom,1231.0,615.49,0
14383,37,126,3,1247.69,49,817,United Kingdom,272.3333333333333,415.8966666666667,1
14385,8,15,3,202.11,13,159,United Kingdom,53.0,67.37,0
14386,296,1,1,142.4,7,54,United Kingdom,54.0,142.4,1
14387,32,77,3,1727.6,125,795,United Kingdom,265.0,575.8666666666667,1
14388,9,363,8,3212.84,124,1941,United Kingdom,242.625,401.605,0
14389,64,126,2,1043.46,33,729,United Kingdom,364.5,521.73,1
14390,9,363,9,4642.57,135,2133,United Kingdom,237.0,515.8411111111111,0
14393,217,1,1,67.95,5,13,United Kingdom,13.0,67.95,1
14395,1,370,9,3479.91,181,1689,United Kingdom,187.66666666666666,386.65666666666664,0
14396,64,307,2,487.99,71,225,United Kingdom,112.5,243.995,1
14397,2,211,19,2612.96,18,1890,United Kingdom,99.47368421052632,137.52421052631578,0
14400,148,1,1,574.7,25,454,United Kingdom,454.0,574.7,1
14401,3,356,13,4051.48,113,4507,United Kingdom,346.6923076923077,311.6523076923077,0
14403,129,117,4,1475.81,17,519,United Kingdom,129.75,368.9525,1
14404,33,336,6,1449.32,70,827,United Kingdom,137.83333333333334,241.5533333333333,1
14406,118,1,1,156.75,8,77,United Kingdom,77.0,156.75,1
14407,106,170,6,2157.73,67,1415,United Kingdom,235.83333333333334,359.62166666666667,1
14408,10,254,7,2599.03,60,1610,United Kingdom,230.0,371.29,0
14409,70,298,6,2059.4500000000003,40,1230,United Kingdom,205.0,343.24166666666673,1
14410,91,214,9,1100.27,153,567,United Kingdom,63.0,122.25222222222222,1
14411,310,1,1,1063.0,14,196,United Kingdom,196.0,1063.0,1
14412,42,31,2,770.03,43,786,United Kingdom,393.0,385.015,1
14413,361,1,1,121.05,22,67,United Kingdom,67.0,121.05,1
